Age,Gender,Height,Weight,BMI,Activity Level,Sleep Hours,Water Intake,Goal,Diet Type
43,Female,1.6314166790858506,71.94356318993246,27.03100217039143,Medium,5.158922441419337,2.3285766482901233,General Health,Health & Wellness
56,Male,1.7526946255365163,72.32727588973151,23.544506850609768,Medium,6.099156687692854,1.9284418854332452,Maintain,Balanced
45,Male,1.7196745800899453,73.9522376594044,25.006837742687072,High,5.683188094523066,1.6569418347176197,Weight Gain,Bodybuilding
22,Male,1.825697424090379,83.18993539822407,24.958195452166517,Medium,9.299259450932457,1.9161186577672473,Maintain,Balanced
25,Female,1.6807745607785567,24.257535611177907,8.58672877340189,Low,9.94275398781652,1.811524435540659,Bodybuilding,Bodybuilding
42,Male,1.6239308552014682,58.389243549642906,22.14102802441114,Very High,6.2633228031591495,2.6410896183832175,Weight Gain,Bodybuilding
44,Male,1.824300953016167,72.26901797654564,21.714967482491183,Medium,8.951996048706311,2.0028739455203053,Maintain,Balanced
63,Male,1.7063341087083543,95.5461517993967,32.81595562959364,High,7.875620671419131,2.102247140457725,General Health,Health & Wellness
40,Female,1.6208770861160948,61.2726962674447,23.322055580145,High,6.423610275663695,1.9971609511300024,General Health,Health & Wellness
47,Male,1.8389045986735622,67.11395292136487,19.846979503524807,Medium,9.386096614524343,1.9846917708444136,Maintain,Balanced
62,Female,1.7926760707555216,80.88187447140864,25.16793390951021,Very High,6.130182558913277,2.326617568219509,Weight Loss,Weight Loss
64,Male,1.884883249876486,51.856536728576074,14.596025002732762,High,6.031614192448409,4.359406991158611,Bodybuilding,Bodybuilding
40,Male,1.6659085397110633,70.33668360382609,25.344257851394154,Medium,5.4627254600221065,2.8330670830346327,Weight Loss,Weight Loss
64,Male,1.6519184212515658,68.42297818726495,25.074066942387116,High,8.331375779549393,3.0121362912666356,Weight Loss,Weight Loss
37,Female,1.5913428389949493,60.861655039467564,24.033457283973636,Medium,5.572297533842106,1.0,Weight Gain,Weight Gain
35,Male,1.643309498371317,77.5456111086927,28.715639457619297,High,6.783181724982124,2.490698686745298,Weight Loss,Weight Loss
35,Male,1.6613639873008124,102.35372895764327,37.08293373710736,Low,6.479749647011455,1.9252218041055662,Maintain,Health & Wellness
19,Male,1.7683001464534547,72.6056766151082,23.219807297886007,High,6.214085049459047,2.768826041650417,Weight Loss,Weight Loss
21,Male,1.6070630200740639,36.47642252481391,14.123632945334569,High,6.659034119748089,3.2407895604139823,Maintain,Weight Gain
47,Female,1.633666316261056,56.93324822156841,21.332377141821052,Low,6.372081379562369,2.560493949805872,Weight Gain,Weight Gain
50,Male,1.8696657303243218,92.18964154132713,26.37267547970631,Low,9.377698077237048,2.381795376704678,Weight Loss,Weight Loss
53,Male,1.4069068759764018,66.40688507988658,33.54921826809804,Medium,7.662427110876488,2.4265388714934697,Weight Loss,Weight Loss
35,Male,1.748026059278753,52.40617569631357,17.15089006037584,High,7.133931433532325,2.2719610672097903,Weight Loss,Weight Loss
54,Male,1.5709583387224602,81.31823087172967,32.95024028864561,Medium,6.3779785555550195,1.0,Weight Loss,Weight Loss
36,Female,1.6194747861001129,60.41998971213029,23.037336470172292,Very High,5.118137962057974,2.302746539684412,Weight Loss,Weight Loss
64,Male,1.8423361737630497,70.52585295326173,20.778327560035592,Very High,6.058145129558385,1.6843513534796029,Weight Gain,Bodybuilding
45,Male,1.7071576544296727,53.02446824286332,18.194036538586,Medium,6.96546356190017,1.0,Weight Gain,Weight Gain
57,Female,1.9657076086285397,63.72910204744761,16.49301150335407,Medium,6.90711417601312,2.6682465606822574,Bodybuilding,Bodybuilding
37,Male,1.7626812627244786,69.54770706578255,22.383873368056264,High,7.227370400729226,1.2060840395483725,Maintain,Balanced
50,Male,1.6170326125234298,68.48814358144628,26.19255332231909,High,9.193800304192477,2.579089313897963,Maintain,Balanced
29,Male,1.7557739019664684,75.61971988828519,24.530019059392522,Low,6.327470657979865,1.9115017661005278,Weight Loss,Weight Loss
32,Female,1.812997241539067,73.01810558437823,22.21448628736233,Medium,9.115131206585037,1.444964971027753,Weight Gain,Weight Gain
58,Male,1.7521932678770256,54.72295896756934,17.82401576562686,Very High,6.695331849798864,3.0807819264290948,Bodybuilding,Bodybuilding
56,Female,1.6784639094708655,95.28725479565476,33.822896787700515,Medium,7.299098980188682,2.9608062884825896,Maintain,Weight Loss
19,Female,1.530894260737127,67.6484461666076,28.864725770059398,Very High,6.850617087997663,2.902392883047005,Weight Gain,Bodybuilding
46,Female,1.6677554076463745,49.74192596614229,17.883720828635067,Very High,8.992005518755148,2.10963305186483,Weight Gain,Balanced
58,Female,1.866761634220437,36.66526130127555,10.521485259788255,Medium,5.73947558528835,1.6481236547597689,Weight Loss,Weight Loss
27,Female,1.620328323446011,71.12773496477878,27.091492524974228,Very High,8.194607399984653,2.0194610851154042,Weight Loss,Weight Loss
19,Female,1.6588178896395924,56.1060149310508,20.38975475419065,Low,9.61535514272282,2.367243101281595,Weight Loss,Weight Loss
28,Female,1.7993289215089512,78.59207690540754,24.27491089733377,Low,6.844477907015904,1.3919813121854958,Weight Loss,Weight Loss
30,Male,1.7619702529662973,70.72539369197844,22.781285648495494,Medium,4.0,2.8153061648841273,Weight Loss,Weight Loss
27,Male,1.5690100365339243,129.07754465623873,52.432341447060764,Medium,5.316620066546207,3.69108126010602,Bodybuilding,Bodybuilding
31,Female,1.6891383230431258,51.08705608475354,17.90525236053031,Low,6.352781332233184,2.2056996043758033,Weight Loss,Weight Loss
35,Female,1.840696968193308,85.86530105277333,25.34271286145073,Medium,7.595483761628117,2.4784133595937368,Bodybuilding,Bodybuilding
26,Female,1.7026478578535642,53.65602470383164,18.508397604985976,Low,8.974846343998792,3.995553230262881,Bodybuilding,Bodybuilding
56,Female,1.8431231004943114,82.4643522497688,24.274906586272202,Medium,6.847474499220735,3.0441102417341086,Weight Loss,Weight Loss
45,Female,1.8487775795417203,91.34682146375593,26.725393513073396,High,6.339133003340592,2.717888367909681,Maintain,Balanced
20,Female,1.6072339939470524,64.83417330453263,25.098383947322628,Medium,7.998917593172937,2.033249706152156,Weight Gain,Weight Gain
37,Male,1.6704954946916468,59.06198066720296,21.164956964148725,High,6.753910295913532,3.3164253259569936,Weight Loss,Weight Loss
23,Male,1.7657603556595542,67.65126897692885,21.69763621353133,Low,7.0392284591939145,2.552180531444481,Maintain,Health & Wellness
44,Female,1.546231398458566,58.85491630193927,24.616923182104905,Medium,6.274222556671768,2.7098422023291815,Bodybuilding,Bodybuilding
19,Female,1.6776950540715423,94.15923051434218,33.45313724663244,Low,9.454937956864327,1.0,General Health,Health & Wellness
46,Female,1.7546186361717453,67.03630632018093,21.774320005799424,Medium,7.283763861048934,3.335659237134069,Maintain,Balanced
55,Male,1.6377748948802275,76.59297005448643,28.554889987070204,High,8.767391355827705,2.6179845194801,Maintain,Weight Loss
20,Female,1.7588107078330844,77.03331811930752,24.90235402619725,Medium,7.560730325109028,1.984476868530164,Weight Gain,Weight Gain
33,Male,1.6399827324120282,83.38282970139926,31.002597266360564,Low,8.680498490921233,3.2025101546943673,Weight Gain,Weight Loss
47,Male,1.6388747882143662,63.21983922730174,23.537581593156837,Low,8.2763422203716,2.810975245939269,Weight Loss,Weight Loss
57,Male,1.7744185918741773,81.51075970147922,25.888255276132362,Medium,8.265498303297049,3.258565539359604,Weight Gain,Weight Loss
19,Female,1.8368044933223273,89.52059844186314,26.53365698815031,High,7.697495290902626,1.9189599607422907,Weight Gain,Bodybuilding
34,Female,1.6289255381127077,67.66483096994608,25.50119527760453,Low,4.712587222525669,2.072287870147735,Bodybuilding,Bodybuilding
58,Male,1.5788639648560938,50.005033957289456,20.059693872429367,High,4.664019446578361,2.148837864641333,Weight Loss,Weight Loss
29,Male,1.6962743524254618,90.52892204803774,31.46263977097533,Low,5.461955314287287,1.81802604662562,Weight Loss,Weight Loss
52,Male,1.7466901602476916,72.604608873256,23.797560673693535,Very High,8.76485687549441,2.2756839799337114,General Health,Health & Wellness
60,Male,1.62792728708501,70.06297930493525,26.43739107368836,Medium,7.975713188435145,3.104220728837392,Weight Loss,Weight Loss
18,Female,1.8660688722417558,80.15143743996498,23.017384810319985,Low,6.503877924993384,1.8841916462186612,General Health,Health & Wellness
62,Male,1.6853159667976851,91.43772202116759,32.193094713835684,High,9.188029452405871,2.754768277961126,Weight Loss,Weight Loss
32,Female,1.627063186335218,66.67032966335117,25.183945147281648,Medium,8.513289386767726,1.0,Maintain,Balanced
43,Male,1.893170207908478,88.83462441134435,24.78580036900652,High,7.791913498862796,2.834473490269505,Weight Gain,Bodybuilding
54,Female,1.8266542344610464,71.08154704725287,21.303167174293517,High,8.076603618452705,2.8367528392141876,Weight Gain,Bodybuilding
38,Male,1.6272571673885072,79.35705302440762,29.969061670901272,High,7.892666056218282,2.1160890885518224,Bodybuilding,Bodybuilding
48,Female,1.8067140819691414,60.895873134529204,18.655590607656286,High,5.156307604895232,2.0411780487377014,Maintain,Balanced
42,Female,1.6344155862619059,66.1926232466417,24.77904716534073,Medium,7.0747763021367485,3.2473147772716486,General Health,Health & Wellness
40,Female,1.7767576511692935,86.27014729128008,27.32776729853925,High,7.818195822374492,1.5991476542146423,Bodybuilding,Bodybuilding
41,Male,1.877732442735268,40.534602081567435,11.49631074330053,Low,6.953213915428959,3.807688175781845,Maintain,Health & Wellness
55,Female,1.5791162254368816,80.50671353484097,32.28523160399789,High,5.930918463076781,2.4288045069070106,Weight Loss,Weight Loss
45,Male,1.6462229849824561,75.69281509065249,27.930411558007123,High,4.423654105513216,2.0509535532873984,Weight Gain,Bodybuilding
38,Female,1.6484168909587331,94.91534361268236,34.93029973595797,Medium,5.780484731341883,1.1240903146982237,Weight Gain,Weight Loss
60,Female,1.7265608394098635,85.09146823346843,28.54448715786964,Medium,8.388354936355695,3.019386033312758,Maintain,Weight Loss
35,Male,1.747333449930085,72.6528069265177,23.79582772500675,Low,7.841620534257883,2.564728590655352,Weight Gain,Weight Gain
53,Female,1.6910899989809676,50.92240350998122,17.806372388378385,High,4.62419014424011,3.0005991704577015,Weight Loss,Weight Loss
52,Female,1.531816056443332,61.29127730691866,26.120737645086617,Medium,8.13259756863098,3.608994657790616,General Health,Health & Wellness
62,Male,1.5768989306372645,66.5961972062994,26.781920303975173,Medium,5.036475719690834,1.8935013123728113,Weight Loss,Weight Loss
26,Female,1.6116451269021168,92.38037042436594,35.56647797354035,Low,6.715112670372026,2.1606833784106185,Weight Loss,Weight Loss
55,Female,1.7559896700252753,82.0115080993433,26.596891685945575,Medium,8.221367570946878,1.7088050673198016,Weight Gain,Weight Gain
47,Female,1.5604889656191494,58.07449783066219,23.848664224571845,Low,6.513368778923641,1.904893460985786,General Health,Health & Wellness
61,Female,1.6086317080231012,76.04213658955574,29.38603970894589,Very High,4.913811379857096,3.34041522523385,Weight Loss,Weight Loss
51,Male,1.5866357247014313,63.118494762552146,25.07276187724909,Low,4.0,3.1438388883295745,Bodybuilding,Bodybuilding
49,Female,1.7341304593626383,60.312735982876696,20.05605430547596,Low,5.581382786895837,2.5915136063496647,Weight Loss,Weight Gain
20,Female,1.8131742089380527,79.42853557889782,24.160031140639724,Medium,6.349803475119757,2.9459567189952853,Weight Loss,Weight Loss
20,Female,1.715415406642528,67.833822389114,23.051950449167318,Low,7.596474675494161,3.9318764016528656,General Health,Health & Wellness
45,Female,1.8993503275904906,52.536078647381,14.562887729898238,High,6.099528678192618,2.1909305211290704,General Health,Health & Wellness
61,Female,1.7153948512674038,82.40398038595445,28.00399462608888,Medium,6.227077405384283,3.1698651435523155,Weight Loss,Weight Loss
32,Female,1.6905854708822232,72.28002494195235,25.289720478371066,Medium,6.224489683591854,3.003999001163799,General Health,Health & Wellness
58,Female,1.6215827957968787,64.50469155648905,24.530875412759507,Very High,5.932625410641562,1.88388050543176,Maintain,Balanced
40,Female,1.7202989717669326,92.38705566347011,31.217869947508575,Low,9.777621413961544,2.409905470607422,Weight Loss,Weight Loss
57,Male,1.6173224049185548,85.96186287205414,32.86340906162017,Low,7.378877720078912,1.9757119465508364,Maintain,Health & Wellness
28,Male,1.602102290823157,71.82396477637401,27.98265333690438,Medium,5.578072913863216,3.7091513840324657,Bodybuilding,Weight Loss
49,Male,1.5992438516281084,44.32091488946438,17.329232847323276,Medium,4.0,1.590676240130294,Weight Gain,Weight Gain
53,Male,1.6775772537871818,86.65786149618748,30.79235533004393,High,7.188167989045996,1.0,General Health,Health & Wellness
50,Female,1.649989749726302,62.748683431628564,23.048471281750402,Very High,9.181699153955524,1.2455091017097928,Maintain,Balanced
41,Female,1.965473389741722,67.63193320691772,17.507231112193683,High,7.767315409484312,2.0533791546308664,Weight Loss,Weight Loss
56,Male,1.720937995278964,65.45909515892697,22.1024059613443,High,10.832730978904614,2.7210656750872038,Bodybuilding,Bodybuilding
51,Male,1.7192920074975226,50.565827215145276,17.10636867981633,Very High,6.134617436993379,1.3126623792946706,Maintain,Weight Gain
45,Male,1.6448043286764171,76.78759240889354,28.3832792763759,High,7.7921238263097505,2.697977420666859,Maintain,Weight Loss
54,Female,2.0065474527056217,57.35994635034872,14.24655525644555,Low,4.749296915473967,2.7902192214256303,General Health,Health & Wellness
24,Female,1.607605221819926,76.01030240261717,29.411260918143764,Medium,4.356144440479502,2.1963262276493403,Maintain,Weight Loss
21,Male,1.6526290261586256,55.95890176546527,20.48888996124391,Medium,6.727438801908695,2.3637941205509243,Bodybuilding,Weight Loss
54,Male,1.7999210707904325,63.1848562122488,19.503209207759195,Medium,8.747433463410822,2.9056678515930296,General Health,Health & Wellness
18,Male,1.720235139831132,75.47674852844811,25.505717964804624,Low,9.524360685468658,2.7210180689133816,Weight Loss,Weight Loss
18,Male,1.5726964105152548,71.85337766139861,29.05075321064953,High,7.083777116458431,2.602867115339578,Weight Gain,Bodybuilding
64,Male,1.7027292376658811,79.32556258347573,27.360370498477625,Medium,5.643290620563907,1.0,Weight Loss,Weight Loss
37,Female,1.7679684646420617,80.45831177530553,25.740790933918184,High,4.0,2.0144263196819145,Weight Gain,Bodybuilding
36,Male,1.751201960429789,89.98492410762105,29.34251161915596,Medium,6.095526534012484,1.5788909831810418,Maintain,Weight Gain
46,Female,1.7661184226265783,69.98882777415226,22.438254945039223,Medium,6.917700748150915,2.9885721374574294,Bodybuilding,Bodybuilding
27,Male,1.918569788908818,88.10468707013807,23.935571973903315,Medium,6.119034730909603,2.1243711339465245,Weight Gain,Weight Gain
35,Male,1.7271530092823018,65.16392643976708,21.844676496539876,Medium,4.290859032871244,3.6614685506251523,Maintain,Balanced
45,Female,1.7795644458540356,81.66793309597786,25.78838371702969,High,6.9835612741797926,3.4616322588893387,Bodybuilding,Bodybuilding
52,Male,1.4575821996172118,86.85345948743296,40.880952851816865,High,6.458231667738317,3.574621300946231,General Health,Health & Wellness
60,Female,1.886556490068723,86.79696350717848,24.387366448698362,Medium,7.666182222020433,2.2021492323243193,Weight Gain,Weight Gain
64,Female,1.7064999405830255,48.11785492761424,16.523182642727225,High,5.752510888448379,1.9875939302618892,Weight Loss,Weight Loss
48,Male,1.613199436448935,22.825565155534356,8.770925378578113,High,6.411402840901011,2.2132735669656673,Maintain,Weight Gain
44,Male,1.6804771855296108,78.32621511550961,27.73587679473143,Low,6.991362461538038,3.2573909279009508,General Health,Health & Wellness
28,Female,1.7662521869168033,70.03773273227438,22.450532863666336,Low,7.518540764387857,3.4393456315478357,Weight Loss,Weight Loss
